name,HIP_name,Simbad_resolvable_name,filenames,SNR,iodine_flag,failure_code,failure_message,iso_fail_flag,warnings,Teff_bounds_flag,R_bounds_flag,Teff,u_Teff,Teff_detrended,u_Teff_detrended,iso_Teff,iso_up_Teff,iso_um_Teff,radius,u_radius,radius_detrended,u_radius_detrended,iso_radius,iso_up_radius,iso_um_radius,feh,u_feh,feh_detrended,u_feh_detrended,iso_feh,iso_up_feh,iso_um_feh,logg,u_logg,logg_detrended,u_logg_detrended,iso_logg,iso_up_logg,iso_um_logg,mass,u_mass,mass_detrended,u_mass_detrended,iso_mass,iso_up_mass,iso_um_mass,age,u_age,age_detrended,u_age_detrended,iso_age,iso_up_age,iso_um_age,best_mean_chi_squared,timestamp
HIP82817,HIP82817,HIP82817,"['rbai.198.fits', 'rbai.199.fits', 'rbai.200.fits']",84.81004452506643,0,0,No failure,False,['Gaia returned Nan parallax'],0,3,3488.093,71.5,3497.052,71.5,3493.065,65.576,67.397,0.418,0.07,0.418,0.07,0.303,0.037,0.036,-0.045,0.09,-0.052,0.09,-0.015,0.098,0.062,4.815,0.09,4.815,0.09,4.908,0.042,0.039,0.411,0.6,0.411,0.6,0.276,0.042,0.04,9.73,0.23,9.727,0.23,9.938,6.62,6.624,18.82,05Nov2021-01:28:41
HIP82860,HIP82860,HIP82860,"['rbac.210.fits', 'rbac.208.fits', 'rbac.209.fits']",301.47940403066923,0,0,No failure,False,[],0,0,6176.108,125.8,6185.066,125.8,6151.224,115.724,113.683,1.41,0.34,1.326,0.34,1.283,0.122,0.109,-0.155,0.09,-0.143,0.09,-0.159,0.091,0.086,4.205,0.09,4.205,0.09,4.248,0.067,0.066,1.137,0.6,1.137,0.6,1.095,0.07,0.066,9.62,0.23,9.622,0.23,4.091,1.68,1.262,0.89,05Nov2021-01:45:12
HIP83000,HIP83000,HIP83000,"['rbce.243.fits', 'rbce.241.fits', 'rbce.242.fits']",247.1206906395891,0,0,No failure,False,[],0,3,4863.399,125.8,4872.357,125.8,4901.208,47.671,50.797,4.956,0.34,4.956,0.34,8.988,0.532,0.415,0.193,0.09,0.143,0.09,0.15,0.07,0.099,3.165,0.09,3.165,0.09,2.872,0.024,0.031,1.29,0.6,1.29,0.6,2.216,0.144,0.11,9.69,0.23,9.695,0.23,0.843,0.14,0.144,12.62,05Nov2021-01:59:30
HIP83207,HIP83207,HIP83207,"['razy.180.fits', 'razy.179.fits', 'razy.181.fits']",265.9487769348169,0,0,No failure,False,[],1,3,6688.183,125.8,6697.142,125.8,7150.491,24.21,53.341,1.711,0.34,1.524,0.34,3.104,0.018,0.01,-0.221,0.09,-0.197,0.09,0.079,0.058,0.005,4.103,0.09,4.103,0.09,3.745,0.009,0.001,1.336,0.6,1.336,0.6,1.965,0.018,0.008,9.39,0.23,9.392,0.23,7.322,4.496,4.496,3.69,05Nov2021-02:15:19
HIP83451,HIP83451,HIP83451,"['rbaj.212.fits', 'rbaj.213.fits', 'rbaj.214.fits']",134.61033897652513,0,0,No failure,False,[],0,0,4715.75,125.8,4724.709,125.8,4847.085,91.916,85.561,0.774,0.07,0.774,0.07,0.762,0.039,0.034,0.046,0.09,0.022,0.09,0.025,0.089,0.089,4.531,0.09,4.531,0.09,4.552,0.042,0.042,0.771,0.6,0.771,0.6,0.768,0.031,0.03,10.08,0.23,10.084,0.23,10.516,6.109,6.654,4.8,05Nov2021-02:31:44
HIP83599,HIP83599,HIP83599,"['rbaf.199.fits', 'rbaf.200.fits', 'rbaf.201.fits']",52.62329591723954,0,0,No failure,False,[],0,3,3556.609,71.5,3565.568,71.5,3762.785,36.995,41.725,0.434,0.07,0.434,0.07,0.446,0.01,0.01,-0.232,0.09,-0.206,0.09,-0.074,0.079,0.079,4.806,0.09,4.806,0.09,4.781,0.009,0.009,0.436,0.6,0.436,0.6,0.441,0.011,0.011,9.77,0.23,9.77,0.23,12.15,5.323,6.868,10.96,05Nov2021-02:46:58
HIP83601,HIP83601,HIP83601,"['rbaa.203.fits', 'rbaa.204.fits', 'rbaa.202.fits']",279.0827715201621,0,0,No failure,False,[],0,0,6003.703,125.8,6012.662,125.8,5984.225,109.017,113.586,1.112,0.34,1.101,0.34,1.111,0.027,0.027,0.057,0.09,0.032,0.09,0.024,0.091,0.08,4.402,0.09,4.402,0.09,4.376,0.031,0.034,1.091,0.6,1.091,0.6,1.076,0.051,0.054,9.42,0.23,9.421,0.23,3.009,2.156,1.638,1.32,05Nov2021-03:02:49
HIP83608,HIP83608,HIP83608,"['rbai.212.fits', 'rbai.210.fits', 'rbai.211.fits']",186.93759272607195,0,0,No failure,True,['Failed to find Gaia name in Simbad; cannot run isochrone analysis.'],0,0,6284.366,125.8,6293.325,125.8,6257.775,122.63,130.648,1.653,0.34,1.488,0.34,1.62,0.049,0.049,-0.016,0.09,-0.029,0.09,-0.032,0.082,0.092,4.126,0.09,4.126,0.09,4.118,0.03,0.031,1.305,0.6,1.305,0.6,1.274,0.037,0.051,9.45,0.23,9.454,0.23,2.912,0.719,0.468,1.28,05Nov2021-03:19:21
HIP83613,HIP83613,HIP83613,"['rbab.205.fits', 'rbab.203.fits', 'rbab.204.fits']",194.5025154480656,0,0,No failure,False,[],1,3,6661.096,125.8,6670.055,125.8,6664.127,121.502,116.088,1.849,0.34,1.604,0.34,2.131,0.052,0.052,-0.163,0.09,-0.15,0.09,-0.141,0.1,0.063,4.059,0.09,4.059,0.09,3.941,0.026,0.022,1.39,0.6,1.39,0.6,1.46,0.049,0.049,9.37,0.23,9.368,0.23,1.865,0.27,0.208,7.14,05Nov2021-03:34:59
HIP83762,HIP83762,HIP83762,"['rbxr.301.fits', 'rbxr.302.fits', 'rbxr.303.fits']",350.7148642638704,0,0,No failure,False,[],0,3,6028.207,125.8,6037.166,125.8,0.0,0.0,0.0,1.087,0.34,1.08,0.34,0.0,0.0,0.0,0.068,0.09,0.041,0.09,0.0,0.0,0.0,4.437,0.09,4.437,0.09,0.0,0.0,0.0,1.1,0.6,1.1,0.6,0.0,0.0,0.0,9.31,0.23,9.309,0.23,0.0,0.0,0.0,0.92,05Nov2021-03:51:54
HIP83945,HIP83945,HIP83945,['rard.218.fits'],26.27967769895471,0,0,No failure,False,[],0,3,3264.252,71.5,3273.21,71.5,3279.874,48.546,49.135,0.344,0.07,0.344,0.07,0.302,0.007,0.007,0.197,0.09,0.147,0.09,0.202,0.093,0.024,4.867,0.09,4.867,0.09,4.909,0.008,0.008,0.315,0.6,0.315,0.6,0.272,0.007,0.007,9.84,0.23,9.843,0.23,10.139,6.512,6.735,17.96,05Nov2021-04:07:33
HIP83988,HIP83988,HIP83988,"['rbci.224.fits', 'rbci.225.fits', 'rbci.223.fits']",112.5329655477049,0,0,No failure,False,[],0,0,4415.748,71.5,4424.707,71.5,4520.38,53.862,51.562,0.706,0.07,0.706,0.07,0.68,0.02,0.02,0.042,0.09,0.019,0.09,0.005,0.081,0.086,4.635,0.09,4.635,0.09,4.619,0.021,0.027,0.714,0.6,0.714,0.6,0.703,0.024,0.024,9.58,0.23,9.585,0.23,6.278,6.847,4.457,2.9,05Nov2021-04:21:26
HIP83996,HIP83996,HIP83996,['rara.210.fits'],108.7176720987094,0,0,No failure,False,[],0,0,4426.022,71.5,4434.98,71.5,4476.279,62.872,59.915,0.707,0.07,0.707,0.07,0.66,0.02,0.02,0.045,0.09,0.021,0.09,-0.034,0.091,0.089,4.63,0.09,4.63,0.09,4.636,0.018,0.023,0.715,0.6,0.715,0.6,0.688,0.024,0.024,9.6,0.23,9.598,0.23,4.281,6.228,3.19,2.64,05Nov2021-04:36:37
HIP84012,HIP84012,HIP84012,"['razy.185.fits', 'razy.183.fits', 'razy.184.fits']",308.2136234745513,0,0,No failure,True,['Failed to find Gaia name in Simbad; cannot run isochrone analysis.'],0,0,6674.914,125.8,6683.872,125.8,6750.123,115.395,110.768,1.634,0.34,1.476,0.34,2.29,0.19,0.174,-0.274,0.09,-0.24,0.09,-0.19,0.095,0.06,4.133,0.09,4.133,0.09,3.885,0.053,0.051,1.292,0.6,1.292,0.6,1.509,0.081,0.084,9.42,0.23,9.419,0.23,1.689,0.29,0.207,7.7,05Nov2021-04:53:40
HIP84123,HIP84123,HIP84123,"['rbai.204.fits', 'rbai.206.fits', 'rbai.205.fits']",26.781147586088093,0,0,No failure,False,['Gaia returned Nan parallax'],0,3,3425.165,71.5,3434.124,71.5,3447.831,63.616,64.527,0.34,0.07,0.34,0.07,0.276,0.037,0.034,-0.07,0.09,-0.073,0.09,-0.016,0.1,0.061,4.898,0.09,4.898,0.09,4.938,0.044,0.042,0.329,0.6,0.329,0.6,0.246,0.041,0.037,9.69,0.23,9.695,0.23,9.979,6.597,6.608,16.74,05Nov2021-05:10:02
HIP84183,HIP84183,HIP84183,"['rbad.296.fits', 'rbad.294.fits', 'rbad.295.fits']",303.13906539532314,0,0,No failure,False,[],1,0,6615.354,125.8,6624.313,125.8,6814.437,128.842,91.463,1.96,0.34,1.665,0.34,1.764,0.035,0.03,-0.113,0.09,-0.108,0.09,-0.096,0.106,0.069,4.024,0.09,4.024,0.09,4.092,0.021,0.02,1.43,0.6,1.43,0.6,1.411,0.042,0.038,9.36,0.23,9.356,0.23,1.708,0.229,0.232,7.1,05Nov2021-05:26:44
HIP84223,HIP84223,HIP84223,"['rbaa.212.fits', 'rbaa.213.fits', 'rbaa.211.fits']",68.16192063253797,0,0,No failure,False,[],0,0,3951.259,71.5,3960.218,71.5,4136.887,31.782,43.711,0.6,0.07,0.6,0.07,0.579,0.02,0.021,-0.239,0.09,-0.212,0.09,-0.145,0.077,0.068,4.693,0.09,4.693,0.09,4.672,0.027,0.02,0.595,0.6,0.595,0.6,0.584,0.015,0.016,9.81,0.23,9.806,0.23,13.023,4.761,7.061,10.24,05Nov2021-05:42:38
HIP84379,HIP84379,HIP84379,"['rbab.214.fits', 'rbab.212.fits', 'rbab.213.fits']",304.6472056689097,0,0,No failure,False,[],0,0,6689.837,125.8,6698.795,125.8,6725.042,121.882,116.429,1.714,0.34,1.526,0.34,2.094,0.207,0.189,-0.211,0.09,-0.189,0.09,-0.166,0.079,0.085,4.099,0.09,4.099,0.09,3.945,0.066,0.063,1.341,0.6,1.341,0.6,1.451,0.086,0.079,9.39,0.23,9.39,0.23,1.82,0.318,0.243,6.55,05Nov2021-05:59:08
HIP84521,HIP84521,HIP84521,"['rbex.250.fits', 'rbex.248.fits', 'rbex.249.fits']",36.70480993697918,0,0,No failure,False,[],0,3,3494.692,71.5,3503.651,71.5,3608.852,55.585,49.385,0.437,0.07,0.437,0.07,0.406,0.009,0.009,-0.037,0.09,-0.046,0.09,0.061,0.065,0.094,4.793,0.09,4.793,0.09,4.813,0.009,0.008,0.43,0.6,0.43,0.6,0.393,0.01,0.01,9.71,0.23,9.714,0.23,10.902,6.059,6.757,10.52,05Nov2021-06:16:30
HIP84862,HIP84862,HIP84862,"['rbmm.181.fits', 'rbmm.182.fits', 'rbmm.183.fits', 'rbmm.184.fits']",342.96763667245267,0,0,No failure,False,[],0,0,5509.814,125.8,5518.772,125.8,5584.079,100.081,81.507,1.322,0.34,1.262,0.34,1.135,0.099,0.091,-0.406,0.09,-0.35,0.09,-0.326,0.071,0.102,4.2,0.09,4.2,0.09,4.226,0.068,0.069,0.876,0.6,0.876,0.6,0.81,0.037,0.027,9.96,0.23,9.962,0.23,16.568,2.073,2.697,1.67,05Nov2021-06:31:31
HIP848,HIP848,HIP848,"['rcgm.396.fits', 'rcgm.397.fits', 'rcgm.398.fits']",292.13801887175265,0,0,No failure,True,['Failed to find 2MASS name in Simbad; cannot run isochrone analysis.'],0,0,6385.817,125.8,6394.776,125.8,0.0,0.0,0.0,1.806,0.34,1.58,0.34,0.0,0.0,0.0,-0.095,0.09,-0.094,0.09,0.0,0.0,0.0,4.041,0.09,4.041,0.09,0.0,0.0,0.0,1.314,0.6,1.314,0.6,0.0,0.0,0.0,9.48,0.23,9.481,0.23,0.0,0.0,0.0,0.66,05Nov2021-06:49:03
HIP8497,HIP8497,HIP8497,"['rbjf.222.fits', 'rbjf.224.fits', 'rbjf.223.fits']",276.87652898844186,0,0,No failure,False,[],1,0,6664.893,125.8,6673.851,125.8,6680.181,124.251,117.753,1.763,0.34,1.555,0.34,1.648,0.049,0.046,-0.186,0.09,-0.169,0.09,-0.172,0.095,0.089,4.083,0.09,4.083,0.09,4.123,0.025,0.027,1.359,0.6,1.359,0.6,1.325,0.036,0.031,9.39,0.23,9.386,0.23,2.075,0.297,0.284,17.23,05Nov2021-07:04:45
HIP85042,HIP85042,HIP85042,"['rbmm.203.fits', 'rbmm.202.fits', 'rbmm.201.fits']",338.53105239770844,0,0,No failure,False,[],0,0,5526.005,125.8,5534.964,125.8,5508.385,117.716,110.355,1.396,0.34,1.316,0.34,1.071,0.019,0.018,0.032,0.09,0.011,0.09,-0.014,0.098,0.08,4.161,0.09,4.161,0.09,4.326,0.028,0.028,0.963,0.6,0.963,0.6,0.891,0.047,0.041,10.0,0.23,10.002,0.23,12.521,3.358,3.213,2.21,05Nov2021-07:19:31
HIP85157,HIP85157,HIP85157,"['rbex.240.fits', 'rbex.239.fits', 'rbex.241.fits']",354.3263965787759,0,0,No failure,False,[],1,0,6564.924,125.8,6573.883,125.8,6937.946,81.555,87.028,2.262,0.34,2.262,0.34,1.604,0.029,0.028,-0.017,0.09,-0.029,0.09,0.009,0.066,0.107,3.934,0.09,3.934,0.09,4.177,0.02,0.017,1.536,0.6,1.536,0.6,1.427,0.041,0.038,9.31,0.23,9.305,0.23,1.235,0.253,0.272,2.44,05Nov2021-07:34:43
HIP85235,HIP85235,HIP85235,"['rbmm.192.fits', 'rbmm.194.fits', 'rbmm.193.fits']",211.90205395123,0,0,No failure,False,[],0,0,5254.701,125.8,5263.659,125.8,5288.496,100.093,91.345,0.782,0.07,0.782,0.07,0.785,0.018,0.018,-0.371,0.09,-0.321,0.09,-0.314,0.083,0.087,4.527,0.09,4.527,0.09,4.526,0.034,0.029,0.773,0.6,0.773,0.6,0.762,0.039,0.035,9.86,0.23,9.862,0.23,10.847,5.299,5.237,2.95,05Nov2021-07:49:02
HIP85295,HIP85295,HIP85295,['raqb.191.fits'],147.28869265620833,0,0,No failure,False,[],0,0,4063.425,71.5,4072.384,71.5,4089.605,70.382,73.842,0.665,0.07,0.665,0.07,0.596,0.028,0.029,0.027,0.09,0.007,0.09,-0.02,0.087,0.081,4.654,0.09,4.654,0.09,4.655,0.026,0.025,0.654,0.6,0.654,0.6,0.592,0.026,0.026,9.87,0.23,9.865,0.23,8.979,7.013,6.236,2.91,05Nov2021-08:02:36
HIP85365,HIP85365,HIP85365,"['rbmw.197.fits', 'rbmw.194.fits', 'rbmw.196.fits', 'rbmw.195.fits']",267.3997840897595,0,0,No failure,False,[],0,0,6388.688,125.8,6397.646,125.8,6454.146,121.926,129.928,2.657,0.34,2.657,0.34,2.429,0.218,0.195,-0.199,0.09,-0.179,0.09,-0.128,0.096,0.099,3.877,0.09,3.877,0.09,3.815,0.061,0.063,1.397,0.6,1.397,0.6,1.432,0.136,0.104,9.36,0.23,9.364,0.23,2.163,0.551,0.489,3.94,05Nov2021-08:18:18
HIP8543,HIP8543,HIP8543,"['rcbo.812.fits', 'rcbo.813.fits', 'rcbo.814.fits']",290.7544553748274,0,0,No failure,False,[],0,0,5253.408,125.8,5262.366,125.8,5330.395,97.312,84.676,0.794,0.07,0.794,0.07,0.78,0.014,0.014,-0.439,0.09,-0.377,0.09,-0.374,0.082,0.086,4.52,0.09,4.52,0.09,4.53,0.029,0.027,0.762,0.6,0.762,0.6,0.758,0.038,0.036,9.99,0.23,9.995,0.23,10.493,5.137,4.748,2.64,05Nov2021-08:33:44
HIP85582,HIP85582,HIP85582,"['rbmn.314.fits', 'rbmn.315.fits', 'rbmn.316.fits']",114.69138808974772,0,0,No failure,True,['Failed to find Gaia name in Simbad; cannot run isochrone analysis.'],0,0,4362.297,71.5,4371.256,71.5,4472.711,63.415,66.521,0.667,0.07,0.667,0.07,0.605,0.028,0.027,-0.335,0.09,-0.291,0.09,-0.307,0.09,0.089,4.671,0.09,4.671,0.09,4.663,0.028,0.029,0.648,0.6,0.648,0.6,0.622,0.025,0.024,9.64,0.23,9.636,0.23,8.522,7.105,5.958,12.97,05Nov2021-08:50:32
HIP85653,HIP85653,HIP85653,"['rbmm.196.fits', 'rbmm.195.fits', 'rbmm.197.fits']",202.4608059099032,0,0,No failure,False,[],0,0,5285.6,125.8,5294.559,125.8,5443.432,83.733,72.64,1.123,0.34,1.11,0.34,0.85,0.015,0.015,-0.364,0.09,-0.315,0.09,-0.328,0.087,0.086,4.335,0.09,4.335,0.09,4.469,0.028,0.026,0.806,0.6,0.806,0.6,0.783,0.037,0.034,9.98,0.23,9.976,0.23,12.33,4.013,3.909,3.71,05Nov2021-09:05:30
HIP85665,HIP85665,HIP85665,"['rbmn.251.fits', 'rbmn.249.fits', 'rbmn.250.fits']",110.32338052750026,0,0,No failure,False,[],0,0,3759.14,71.5,3768.099,71.5,3879.427,43.928,49.666,0.527,0.07,0.527,0.07,0.521,0.013,0.013,-0.082,0.09,-0.083,0.09,-0.014,0.084,0.078,4.743,0.09,4.743,0.09,4.716,0.011,0.011,0.551,0.6,0.551,0.6,0.519,0.012,0.012,9.71,0.23,9.708,0.23,11.982,5.439,6.971,4.97,05Nov2021-09:20:51
HIP85699,HIP85699,HIP85699,"['rbmm.175.fits', 'rbmm.176.fits', 'rbmm.177.fits']",353.37757283729115,0,0,No failure,False,[],1,0,6498.865,125.8,6507.823,125.8,6889.461,69.829,81.914,2.371,0.34,2.371,0.34,1.745,0.034,0.028,0.047,0.09,0.023,0.09,0.067,0.061,0.106,3.898,0.09,3.898,0.09,4.122,0.017,0.02,1.578,0.6,1.578,0.6,1.48,0.048,0.042,9.3,0.23,9.298,0.23,1.302,0.234,0.228,6.2,05Nov2021-09:36:36
HIP85810,HIP85810,HIP85810,"['rbmv.231.fits', 'rbmv.233.fits', 'rbmv.232.fits']",165.27061585425204,0,0,No failure,False,[],0,0,5663.902,125.8,5672.86,125.8,5744.886,100.687,93.081,1.359,0.34,1.29,0.34,1.1,0.019,0.019,0.079,0.09,0.05,0.09,0.048,0.077,0.102,4.196,0.09,4.196,0.09,4.35,0.028,0.028,1.016,0.6,1.016,0.6,0.992,0.049,0.046,9.9,0.23,9.904,0.23,6.721,2.42,2.304,2.32,05Nov2021-09:51:21
HIP85819,HIP85819,HIP85819,"['rbmu.204.fits', 'rbmu.203.fits', 'rbmu.205.fits', 'rbmu.202.fits']",237.19804509661597,0,0,No failure,False,[],1,0,6584.355,125.8,6593.314,125.8,6544.666,125.587,125.036,2.169,0.34,2.169,0.34,1.876,0.045,0.05,-0.049,0.09,-0.056,0.09,-0.06,0.072,0.103,3.963,0.09,3.963,0.09,4.032,0.026,0.027,1.503,0.6,1.503,0.6,1.389,0.043,0.043,9.32,0.23,9.319,0.23,2.117,0.306,0.275,3.43,05Nov2021-10:05:57
HIP85829,HIP85829,HIP85829,"['rbmu.198.fits', 'rbmu.200.fits', 'rbmu.199.fits', 'rbmu.201.fits']",249.8581003539809,0,0,No failure,False,[],1,0,6329.627,125.8,6338.586,125.8,6317.855,111.288,118.228,2.56,0.34,2.56,0.34,1.964,0.048,0.05,-0.093,0.09,-0.092,0.09,-0.083,0.081,0.086,3.913,0.09,3.913,0.09,3.975,0.025,0.038,1.422,0.6,1.422,0.6,1.342,0.044,0.097,9.31,0.23,9.312,0.23,2.675,0.998,0.352,3.08,05Nov2021-10:19:11
HIP85922,HIP85922,HIP85922,"['rbex.274.fits', 'rbex.275.fits', 'rbex.276.fits']",350.8534349447074,0,0,No failure,False,[],1,0,6686.58,125.8,6695.538,125.8,6910.429,120.981,101.727,1.728,0.34,1.534,0.34,1.794,0.033,0.032,-0.206,0.09,-0.185,0.09,-0.148,0.102,0.072,4.095,0.09,4.095,0.09,4.08,0.019,0.02,1.346,0.6,1.346,0.6,1.417,0.038,0.039,9.39,0.23,9.388,0.23,1.688,0.206,0.204,5.34,05Nov2021-10:31:38
HIP36393,HIP36393,HIP36393,"['ravz.186.fits', 'ravz.188.fits', 'ravz.187.fits']",202.85940087518128,0,0,No failure,False,[],1,3,6683.09,125.8,6692.048,125.8,6929.708,107.718,106.52,1.75,0.34,1.547,0.34,2.458,0.048,0.05,-0.201,0.09,-0.181,0.09,-0.131,0.104,0.104,4.089,0.09,4.089,0.09,3.867,0.021,0.022,1.353,0.6,1.353,0.6,1.631,0.051,0.055,9.38,0.23,9.384,0.23,1.361,0.151,0.113,6.56,04Nov2021-22:04:39
HIP36399,HIP36399,HIP36399,"['ravt.231.fits', 'ravt.232.fits', 'ravt.233.fits']",292.79829374556215,0,0,No failure,False,[],0,0,6162.418,125.8,6171.376,125.8,6225.494,128.198,100.079,1.438,0.34,1.346,0.34,1.519,0.037,0.032,-0.158,0.09,-0.145,0.09,-0.124,0.079,0.112,4.188,0.09,4.188,0.09,4.152,0.024,0.027,1.137,0.6,1.137,0.6,1.206,0.044,0.056,9.63,0.23,9.634,0.23,3.365,1.028,0.599,0.96,04Nov2021-22:21:55
HIP36439,HIP36439,HIP36439,"['ravy.202.fits', 'ravy.203.fits', 'ravy.204.fits']",182.6836124180101,0,0,No failure,False,[],0,0,6140.412,125.8,6149.371,125.8,6127.407,112.172,118.238,1.547,0.34,1.42,0.34,1.329,0.036,0.032,-0.314,0.09,-0.274,0.09,-0.287,0.078,0.092,4.106,0.09,4.106,0.09,4.202,0.034,0.036,1.08,0.6,1.08,0.6,1.033,0.06,0.056,9.72,0.23,9.72,0.23,5.91,1.802,1.622,0.52,04Nov2021-22:36:26
HIP36850,HIP36850,HIP36850,['ranr.237.fits'],170.8554790650932,0,0,No failure,True,['Failed to find Gaia name in Simbad; cannot run isochrone analysis.'],0,0,6672.59,125.8,6681.548,125.8,6960.884,91.609,78.88,1.743,0.34,1.543,0.34,3.066,0.005,0.038,-0.196,0.09,-0.177,0.09,0.002,0.028,0.101,4.09,0.09,4.09,0.09,3.735,0.007,0.003,1.351,0.6,1.351,0.6,1.855,0.042,0.012,9.39,0.23,9.388,0.23,1.06,0.034,0.049,9.96,04Nov2021-22:51:14
HIP36915,HIP36915,HIP36915,"['rawa.201.fits', 'rawa.202.fits', 'rawa.203.fits']",36.92934207581207,0,0,No failure,False,[],0,3,3500.452,71.5,3509.411,71.5,3606.181,40.102,62.485,0.436,0.07,0.436,0.07,0.379,0.008,0.008,-0.077,0.09,-0.079,0.09,0.01,0.068,0.091,4.794,0.09,4.794,0.09,4.839,0.008,0.008,0.429,0.6,0.429,0.6,0.363,0.009,0.009,9.73,0.23,9.729,0.23,9.984,6.513,6.512,9.52,04Nov2021-23:05:52
HIP36985,HIP36985,HIP36985,"['ravx.211.fits', 'ravx.209.fits', 'ravx.210.fits']",54.07424823804549,0,0,No failure,False,[],0,3,3772.354,71.5,3781.313,71.5,3898.37,49.576,47.114,0.549,0.07,0.549,0.07,0.558,0.014,0.014,-0.025,0.09,-0.036,0.09,0.076,0.071,0.066,4.725,0.09,4.725,0.09,4.684,0.012,0.012,0.572,0.6,0.572,0.6,0.551,0.012,0.013,9.75,0.23,9.752,0.23,12.962,4.82,6.942,7.39,04Nov2021-23:20:59
HIP37288,HIP37288,HIP37288,"['raop.198.fits', 'raop.196.fits', 'raop.197.fits']",122.34679713638296,0,0,No failure,False,[],0,0,3877.032,71.5,3885.99,71.5,3988.181,52.535,50.469,0.602,0.07,0.602,0.07,0.595,0.015,0.015,-0.014,0.09,-0.027,0.09,0.077,0.079,0.07,4.702,0.09,4.702,0.09,4.654,0.012,0.012,0.602,0.6,0.602,0.6,0.585,0.012,0.012,9.69,0.23,9.695,0.23,13.326,4.582,6.884,5.43,04Nov2021-23:35:04
HIP37629,HIP37629,HIP37629,['rany.213.fits'],141.01041628191868,0,0,No failure,False,[],0,0,5424.726,125.8,5433.684,125.8,0.0,0.0,0.0,1.278,0.34,1.23,0.34,0.0,0.0,0.0,-0.049,0.09,-0.056,0.09,0.0,0.0,0.0,4.317,0.09,4.317,0.09,0.0,0.0,0.0,0.952,0.6,0.952,0.6,0.0,0.0,0.0,9.68,0.23,9.679,0.23,0.0,0.0,0.0,21.15,04Nov2021-23:50:07
HIP3765,HIP3765,HIP3765,['raqf.247.fits'],157.03839225050987,0,0,No failure,False,[],0,0,4929.0,125.8,4937.958,125.8,4928.416,114.426,114.919,0.722,0.07,0.722,0.07,0.72,0.04,0.034,-0.22,0.09,-0.196,0.09,-0.198,0.084,0.09,4.545,0.09,4.545,0.09,4.579,0.039,0.042,0.744,0.6,0.744,0.6,0.726,0.035,0.032,9.85,0.23,9.855,0.23,9.917,6.319,6.368,2.22,05Nov2021-00:03:17
HIP37826,HIP37826,HIP37826,['ranr.241.fits'],255.70170762286668,0,0,No failure,True,['Failed to find Gaia name in Simbad; cannot run isochrone analysis.'],0,0,4869.458,125.8,4878.417,125.8,4802.871,68.965,69.798,5.481,0.34,5.481,0.34,5.797,0.402,0.398,0.198,0.09,0.148,0.09,0.111,0.091,0.074,3.089,0.09,3.089,0.09,3.072,0.063,0.062,1.361,0.6,1.361,0.6,1.475,0.174,0.189,9.62,0.23,9.622,0.23,2.547,1.6,0.787,2.74,05Nov2021-00:16:58
HIP38048,HIP38048,HIP38048,['raoy.207.fits'],170.26916879972725,0,0,No failure,False,[],0,0,6116.137,125.8,6125.096,125.8,6204.849,98.518,111.528,1.343,0.34,1.278,0.34,1.8,0.052,0.052,-0.156,0.09,-0.144,0.09,-0.096,0.084,0.086,4.236,0.09,4.236,0.09,4.028,0.026,0.039,1.101,0.6,1.101,0.6,1.275,0.038,0.096,9.66,0.23,9.655,0.23,3.186,1.342,0.386,1.02,05Nov2021-00:32:58
HIP38228,HIP38228,HIP38228,"['rawb.206.fits', 'rawb.207.fits', 'rawb.205.fits']",255.025138543365,0,0,No failure,False,[],0,0,5627.618,125.8,5636.576,125.8,5681.005,90.513,94.313,0.941,0.07,0.941,0.07,0.916,0.016,0.016,0.012,0.09,-0.006,0.09,-0.021,0.085,0.079,4.491,0.09,4.491,0.09,4.496,0.019,0.026,0.963,0.6,0.963,0.6,0.962,0.033,0.042,9.51,0.23,9.513,0.23,2.471,2.635,1.638,1.14,05Nov2021-00:49:29
HIP38325,HIP38325,HIP38325,"['ravt.205.fits', 'ravt.207.fits', 'ravt.206.fits']",288.1259422435786,0,0,No failure,False,[],0,0,6202.265,125.8,6211.224,125.8,6239.031,132.659,115.121,1.515,0.34,1.399,0.34,1.394,0.026,0.025,0.016,0.09,-0.003,0.09,0.007,0.079,0.09,4.166,0.09,4.166,0.09,4.235,0.017,0.025,1.221,0.6,1.221,0.6,1.219,0.043,0.045,9.51,0.23,9.514,0.23,2.724,0.876,0.674,0.74,05Nov2021-01:07:14
HIP38382,HIP38382,HIP38382,"['ravt.208.fits', 'ravt.209.fits', 'ravt.210.fits']",196.5042441494585,0,0,No failure,True,['Failed to find Gaia name in Simbad; cannot run isochrone analysis.'],0,0,5835.542,125.8,5844.501,125.8,6020.796,79.093,106.121,1.133,0.34,1.117,0.34,1.624,0.052,0.044,-0.096,0.09,-0.094,0.09,-0.024,0.071,0.076,4.364,0.09,4.364,0.09,4.086,0.03,0.042,1.013,0.6,1.013,0.6,1.197,0.048,0.097,9.55,0.23,9.553,0.23,4.307,1.963,0.744,1.02,05Nov2021-01:22:44
